ASO,Dose,treatment,Sample Name,Target Name,CT,Undetermined?
478-494 + 508,120 nM (60pmol),120 nM (60 pmol) 478-494 + 508,exp19-24,rpl32,22.611,
478-494 + 508,120 nM (60pmol),120 nM (60 pmol) 478-494 + 508,exp19-24,rpl32,22.586,
478-494 + 508,120 nM (60pmol),120 nM (60 pmol) 478-494 + 508,exp19-24,rpl32,22.365,
478-494 + 508,120 nM (60pmol),120 nM (60 pmol) 478-494 + 508,exp19-24,rpl32,22.349,
478-494 + 508,120 nM (60pmol),120 nM (60 pmol) 478-494 + 508,exp19-24,rpl32,22.428,
478-494 + 508,120 nM (60pmol),120 nM (60 pmol) 478-494 + 508,exp19-24,rpl32,22.388,
478-494 + 509,120 nM (60pmol),120 nM (60 pmol) 478-494 + 509,exp19-24,rpl32,22.358,
478-494 + 509,120 nM (60pmol),120 nM (60 pmol) 478-494 + 509,exp19-24,rpl32,21.929,
478-494 + 509,120 nM (60pmol),120 nM (60 pmol) 478-494 + 509,exp19-24,rpl32,20.939,
478-494 + 509,120 nM (60pmol),120 nM (60 pmol) 478-494 + 509,exp19-24,rpl32,22.407,
478-494 + 509,120 nM (60pmol),120 nM (60 pmol) 478-494 + 509,exp19-24,rpl32,22.32,
478-494 + 509,120 nM (60pmol),120 nM (60 pmol) 478-494 + 509,exp19-24,rpl32,22.973,
478-494 + 510,120 nM (60pmol),120 nM (60 pmol) 478-494 + 510,exp19-24,rpl32,22.279,
478-494 + 510,120 nM (60pmol),120 nM (60 pmol) 478-494 + 510,exp19-24,rpl32,22.21,
478-494 + 510,120 nM (60pmol),120 nM (60 pmol) 478-494 + 510,exp19-24,rpl32,22.462,
478-494 + 510,120 nM (60pmol),120 nM (60 pmol) 478-494 + 510,exp19-24,rpl32,22.242,
478-494 + 510,120 nM (60pmol),120 nM (60 pmol) 478-494 + 510,exp19-24,rpl32,22.603,
478-494 + 510,120 nM (60pmol),120 nM (60 pmol) 478-494 + 510,exp19-24,rpl32,22.645,
478-494 + 511,120 nM (60pmol),120 nM (60 pmol) 478-494 + 511,exp19-24,rpl32,22.824,
478-494 + 511,120 nM (60pmol),120 nM (60 pmol) 478-494 + 511,exp19-24,rpl32,22.679,
478-494 + 511,120 nM (60pmol),120 nM (60 pmol) 478-494 + 511,exp19-24,rpl32,22.86,
478-494 + 511,120 nM (60pmol),120 nM (60 pmol) 478-494 + 511,exp19-24,rpl32,22.838,
478-494 + 511,120 nM (60pmol),120 nM (60 pmol) 478-494 + 511,exp19-24,rpl32,22.338,
478-494 + 511,120 nM (60pmol),120 nM (60 pmol) 478-494 + 511,exp19-24,rpl32,22.393,
478-494 + 512,120 nM (60pmol),120 nM (60 pmol) 478-494 + 512,exp19-24,rpl32,22.749,
478-494 + 512,120 nM (60pmol),120 nM (60 pmol) 478-494 + 512,exp19-24,rpl32,22.49,
478-494 + 512,120 nM (60pmol),120 nM (60 pmol) 478-494 + 512,exp19-24,rpl32,22.515,
478-494 + 512,120 nM (60pmol),120 nM (60 pmol) 478-494 + 512,exp19-24,rpl32,22.485,
478-494 + 512,120 nM (60pmol),120 nM (60 pmol) 478-494 + 512,exp19-24,rpl32,22.613,
478-494 + 512,120 nM (60pmol),120 nM (60 pmol) 478-494 + 512,exp19-24,rpl32,22.919,
478-494 + 513,120 nM (60pmol),120 nM (60 pmol) 478-494 + 513,exp19-24,rpl32,22.425,
478-494 + 513,120 nM (60pmol),120 nM (60 pmol) 478-494 + 513,exp19-24,rpl32,22.424,
478-494 + 513,120 nM (60pmol),120 nM (60 pmol) 478-494 + 513,exp19-24,rpl32,22.494,
478-494 + 513,120 nM (60pmol),120 nM (60 pmol) 478-494 + 513,exp19-24,rpl32,22.538,
478-494 + 513,120 nM (60pmol),120 nM (60 pmol) 478-494 + 513,exp19-24,rpl32,22.658,
478-494 + 513,120 nM (60pmol),120 nM (60 pmol) 478-494 + 513,exp19-24,rpl32,22.148,
478-494 + 514,120 nM (60pmol),120 nM (60 pmol) 478-494 + 514,exp19-24,rpl32,22.552,
478-494 + 514,120 nM (60pmol),120 nM (60 pmol) 478-494 + 514,exp19-24,rpl32,22.509,
478-494 + 514,120 nM (60pmol),120 nM (60 pmol) 478-494 + 514,exp19-24,rpl32,22.546,
478-494 + 514,120 nM (60pmol),120 nM (60 pmol) 478-494 + 514,exp19-24,rpl32,22.468,
478-494 + 514,120 nM (60pmol),120 nM (60 pmol) 478-494 + 514,exp19-24,rpl32,22.566,
478-494 + 514,120 nM (60pmol),120 nM (60 pmol) 478-494 + 514,exp19-24,rpl32,22.551,
478-494 + 515,120 nM (60pmol),120 nM (60 pmol) 478-494 + 515,exp19-24,rpl32,22.47,
478-494 + 515,120 nM (60pmol),120 nM (60 pmol) 478-494 + 515,exp19-24,rpl32,22.584,
478-494 + 515,120 nM (60pmol),120 nM (60 pmol) 478-494 + 515,exp19-24,rpl32,22.644,
478-494 + 515,120 nM (60pmol),120 nM (60 pmol) 478-494 + 515,exp19-24,rpl32,22.621,
478-494 + 515,120 nM (60pmol),120 nM (60 pmol) 478-494 + 515,exp19-24,rpl32,22.738,
478-494 + 515,120 nM (60pmol),120 nM (60 pmol) 478-494 + 515,exp19-24,rpl32,22.492,
478-494 + 516,120 nM (60pmol),120 nM (60 pmol) 478-494 + 516,exp19-24,rpl32,22.238,
478-494 + 516,120 nM (60pmol),120 nM (60 pmol) 478-494 + 516,exp19-24,rpl32,22.119,
478-494 + 516,120 nM (60pmol),120 nM (60 pmol) 478-494 + 516,exp19-24,rpl32,20.968,
478-494 + 516,120 nM (60pmol),120 nM (60 pmol) 478-494 + 516,exp19-24,rpl32,22.882,
478-494 + 516,120 nM (60pmol),120 nM (60 pmol) 478-494 + 516,exp19-24,rpl32,22.648,
478-494 + 516,120 nM (60pmol),120 nM (60 pmol) 478-494 + 516,exp19-24,rpl32,22.685,
478-494 + 517,120 nM (60pmol),120 nM (60 pmol) 478-494 + 517,exp19-24,rpl32,22.42,
478-494 + 517,120 nM (60pmol),120 nM (60 pmol) 478-494 + 517,exp19-24,rpl32,22.525,
478-494 + 517,120 nM (60pmol),120 nM (60 pmol) 478-494 + 517,exp19-24,rpl32,22.618,
478-494 + 517,120 nM (60pmol),120 nM (60 pmol) 478-494 + 517,exp19-24,rpl32,22.969,
478-494 + 517,120 nM (60pmol),120 nM (60 pmol) 478-494 + 517,exp19-24,rpl32,22.836,
478-494 + 517,120 nM (60pmol),120 nM (60 pmol) 478-494 + 517,exp19-24,rpl32,23.129,
478-494 + 518,120 nM (60pmol),120 nM (60 pmol) 478-494 + 518,exp19-24,rpl32,22.753,
478-494 + 518,120 nM (60pmol),120 nM (60 pmol) 478-494 + 518,exp19-24,rpl32,22.864,
478-494 + 518,120 nM (60pmol),120 nM (60 pmol) 478-494 + 518,exp19-24,rpl32,23.76,
478-494 + 518,120 nM (60pmol),120 nM (60 pmol) 478-494 + 518,exp19-24,rpl32,24.237,
478-494 + 518,120 nM (60pmol),120 nM (60 pmol) 478-494 + 518,exp19-24,rpl32,22.902,
478-494 + 518,120 nM (60pmol),120 nM (60 pmol) 478-494 + 518,exp19-24,rpl32,22.957,
478-494 + 519,120 nM (60pmol),120 nM (60 pmol) 478-494 + 519,exp19-24,rpl32,22.981,
478-494 + 519,120 nM (60pmol),120 nM (60 pmol) 478-494 + 519,exp19-24,rpl32,23.369,
478-494 + 519,120 nM (60pmol),120 nM (60 pmol) 478-494 + 519,exp19-24,rpl32,23.476,
478-494 + 519,120 nM (60pmol),120 nM (60 pmol) 478-494 + 519,exp19-24,rpl32,23.438,
478-494 + 519,120 nM (60pmol),120 nM (60 pmol) 478-494 + 519,exp19-24,rpl32,23.146,
478-494 + 519,120 nM (60pmol),120 nM (60 pmol) 478-494 + 519,exp19-24,rpl32,23.11,
478-494 + 520,120 nM (60pmol),120 nM (60 pmol) 478-494 + 520,exp19-24,rpl32,22.725,
478-494 + 520,120 nM (60pmol),120 nM (60 pmol) 478-494 + 520,exp19-24,rpl32,22.672,
478-494 + 520,120 nM (60pmol),120 nM (60 pmol) 478-494 + 520,exp19-24,rpl32,22.812,
478-494 + 520,120 nM (60pmol),120 nM (60 pmol) 478-494 + 520,exp19-24,rpl32,22.524,
